Pavarde            Vardas       Galutinis
Kavaliauskas       9261Vardenis4.32
Kazlauskas         9264Vardenis2.68
Urbonas            9268Vardenis2.36
Pranevicius        9269Vardenis4.32
Kavaliauskas       9270Vardenis2.80
Urbonas            9271Vardenis4.08
Pranevicius        9274Vardenis2.52
Kavaliauskas       9276Vardenis3.24
Ramanauskas        9278Vardenis4.04
Jankauskas         9280Vardenis4.88
Petrauskas         9281Vardenis2.84
Jankauskas         9282Vardenis3.36
Pranevicius        9284Vardenis3.68
Jankauskas         9288Vardenis1.56
Kavaliauskas       9289Vardenis3.96
Vasiliauskas       9290Vardenis2.96
Kazlauskas         9294Vardenis4.60
Kavaliauskas       9298Vardenis4.00
Jankauskas         9305Vardenis2.44
Jankauskas         9306Vardenis2.80
Navickas           9308Vardenis2.12
Kazlauskas         9313Vardenis3.00
Petrauskas         9315Vardenis3.36
Ramanauskas        9318Vardenis4.24
Vasiliauskas       9322Vardenis3.84
Kazlauskas         9331Vardenis4.08
Vasiliauskas       9335Vardenis2.12
Petrauskas         9337Vardenis4.32
Ramanauskas        9338Vardenis3.64
Jankauskas         9339Vardenis4.08
Butkus             9342Vardenis3.72
Pranevicius        9343Vardenis4.84
Ramanauskas        9345Vardenis3.96
Pranevicius        9346Vardenis4.00
Butkus             9349Vardenis3.32
Urbonas            9350Vardenis3.56
Kazlauskas         9351Vardenis4.84
Urbonas            9352Vardenis4.52
Vasiliauskas       9353Vardenis4.88
Vasiliauskas       9355Vardenis4.20
Navickas           9356Vardenis4.32
Urbonas            9360Vardenis3.48
Urbonas            9364Vardenis3.56
Butkus             9365Vardenis4.64
Pranevicius        9368Vardenis3.12
Vasiliauskas       9370Vardenis4.04
Kazlauskas         9371Vardenis4.20
Pranevicius        9374Vardenis3.96
Navickas           9377Vardenis3.60
Kazlauskas         9378Vardenis3.68
Petrauskas         9382Vardenis4.64
Navickas           9385Vardenis3.48
Urbonas            9387Vardenis4.04
Urbonas            9389Vardenis4.68
Pranevicius        9390Vardenis3.16
Kazlauskas         9392Vardenis4.08
Petrauskas         9393Vardenis2.68
Navickas           9394Vardenis3.00
Navickas           9396Vardenis3.40
Petrauskas         9399Vardenis2.44
Petrauskas         9400Vardenis4.96
Jankauskas         9401Vardenis4.60
Kavaliauskas       9405Vardenis4.04
Pranevicius        9407Vardenis4.32
Vasiliauskas       9408Vardenis2.52
Kavaliauskas       9412Vardenis2.60
Butkus             9414Vardenis4.48
Butkus             9416Vardenis3.44
Kazlauskas         9418Vardenis3.60
Ramanauskas        9420Vardenis2.88
Vasiliauskas       9421Vardenis4.96
Urbonas            9423Vardenis4.32
Vasiliauskas       9426Vardenis3.40
Petrauskas         9429Vardenis3.72
Ramanauskas        9430Vardenis4.64
Kazlauskas         9432Vardenis3.32
Ramanauskas        9433Vardenis2.88
Pranevicius        9434Vardenis4.40
Ramanauskas        9436Vardenis4.88
Kazlauskas         9438Vardenis4.76
Ramanauskas        9441Vardenis2.68
Vasiliauskas       9442Vardenis3.64
Kavaliauskas       9444Vardenis3.56
Vasiliauskas       9445Vardenis2.44
Pranevicius        9447Vardenis3.40
Navickas           9449Vardenis2.56
Vasiliauskas       9450Vardenis3.80
Urbonas            9451Vardenis4.28
Jankauskas         9452Vardenis4.36
Kavaliauskas       9453Vardenis3.96
Navickas           9455Vardenis4.32
Ramanauskas        9457Vardenis3.32
Vasiliauskas       9459Vardenis4.68
Navickas           9460Vardenis4.20
Butkus             9461Vardenis3.44
Pranevicius        9463Vardenis3.80
Pranevicius        9469Vardenis4.80
Kazlauskas         9473Vardenis4.00
Navickas           9474Vardenis3.20
Jankauskas         9477Vardenis4.56
Pranevicius        9479Vardenis4.88
Kazlauskas         9480Vardenis4.28
Kavaliauskas       9481Vardenis4.28
Urbonas            9483Vardenis4.64
Navickas           9485Vardenis4.52
Kazlauskas         9486Vardenis4.20
Urbonas            9487Vardenis4.48
Pranevicius        9491Vardenis4.32
Navickas           9493Vardenis4.12
Pranevicius        9496Vardenis4.08
Pranevicius        9497Vardenis3.56
Ramanauskas        9502Vardenis2.44
Navickas           9505Vardenis2.20
Petrauskas         9506Vardenis4.56
Urbonas            9507Vardenis3.40
Petrauskas         9511Vardenis3.12
Pranevicius        9515Vardenis3.56
Petrauskas         9517Vardenis4.72
Vasiliauskas       9522Vardenis3.08
Navickas           9525Vardenis4.36
Navickas           9527Vardenis3.92
Kazlauskas         9528Vardenis2.88
Vasiliauskas       9529Vardenis4.08
Vasiliauskas       9530Vardenis2.92
Ramanauskas        9532Vardenis4.76
Kavaliauskas       9533Vardenis3.28
Butkus             9534Vardenis4.64
Pranevicius        9535Vardenis4.16
Ramanauskas        9541Vardenis4.28
Pranevicius        9542Vardenis2.92
Urbonas            9546Vardenis4.60
Navickas           9550Vardenis4.28
Kazlauskas         9553Vardenis3.24
Kavaliauskas       9555Vardenis4.56
Pranevicius        9558Vardenis4.44
Petrauskas         9560Vardenis2.60
Butkus             9561Vardenis4.80
Kazlauskas         9562Vardenis3.84
Urbonas            9570Vardenis2.48
Butkus             9574Vardenis2.84
Jankauskas         9576Vardenis4.04
Navickas           9577Vardenis3.76
Pranevicius        9578Vardenis2.60
Petrauskas         9580Vardenis2.72
Navickas           9581Vardenis4.44
Vasiliauskas       9585Vardenis4.68
Urbonas            9586Vardenis2.60
Petrauskas         9592Vardenis3.16
Vasiliauskas       9597Vardenis4.52
Navickas           9598Vardenis2.80
Navickas           9599Vardenis2.52
Urbonas            9601Vardenis4.20
Kazlauskas         9602Vardenis4.84
Kavaliauskas       9603Vardenis2.80
Urbonas            9605Vardenis3.00
Pranevicius        9606Vardenis2.80
Urbonas            9610Vardenis3.88
Kazlauskas         9611Vardenis4.64
Jankauskas         9612Vardenis2.92
Kavaliauskas       9614Vardenis3.92
Navickas           9618Vardenis2.64
Urbonas            9620Vardenis3.36
Ramanauskas        9623Vardenis3.60
Ramanauskas        9624Vardenis4.92
Vasiliauskas       9625Vardenis4.08
Pranevicius        9628Vardenis3.00
Jankauskas         9629Vardenis4.92
Petrauskas         9633Vardenis2.80
Jankauskas         9636Vardenis3.88
Ramanauskas        9638Vardenis4.16
Ramanauskas        9640Vardenis3.40
Petrauskas         9641Vardenis3.80
Vasiliauskas       9642Vardenis2.80
Pranevicius        9644Vardenis4.32
Kazlauskas         9645Vardenis4.96
Butkus             9647Vardenis4.40
Pranevicius        9648Vardenis2.76
Kavaliauskas       9650Vardenis4.60
Kavaliauskas       9651Vardenis3.04
Navickas           9652Vardenis4.48
Petrauskas         9655Vardenis3.28
Pranevicius        9656Vardenis4.04
Vasiliauskas       9658Vardenis4.20
Petrauskas         9660Vardenis2.72
Vasiliauskas       9661Vardenis2.28
Ramanauskas        9664Vardenis4.56
Navickas           9665Vardenis1.64
Jankauskas         9667Vardenis4.32
Butkus             9668Vardenis2.92
Pranevicius        9673Vardenis4.48
Vasiliauskas       9681Vardenis2.36
Urbonas            9684Vardenis2.76
Ramanauskas        9686Vardenis4.92
Navickas           9687Vardenis3.08
Kazlauskas         9688Vardenis3.08
Petrauskas         9690Vardenis2.92
Kavaliauskas       9691Vardenis3.48
Petrauskas         9692Vardenis4.68
Ramanauskas        9693Vardenis2.28
Navickas           9694Vardenis2.96
Butkus             9700Vardenis2.92
Jankauskas         9702Vardenis2.56
Kazlauskas         9703Vardenis2.76
Navickas           9704Vardenis3.12
Kavaliauskas       9708Vardenis2.88
Pranevicius        9709Vardenis2.60
Kazlauskas         9714Vardenis4.72
Jankauskas         9717Vardenis4.00
Pranevicius        9720Vardenis3.84
Jankauskas         9725Vardenis3.28
Pranevicius        9726Vardenis2.28
Vasiliauskas       9729Vardenis3.80
Urbonas            9730Vardenis3.28
Ramanauskas        9734Vardenis3.12
Kavaliauskas       9735Vardenis3.60
Ramanauskas        9736Vardenis3.12
Jankauskas         9738Vardenis2.84
Navickas           9742Vardenis4.08
Urbonas            9743Vardenis3.12
Pranevicius        9747Vardenis4.52
Navickas           9748Vardenis4.16
Jankauskas         9751Vardenis4.24
Pranevicius        9752Vardenis3.08
Petrauskas         9754Vardenis4.80
Vasiliauskas       9755Vardenis2.52
Pranevicius        9758Vardenis4.68
Petrauskas         9759Vardenis2.76
Urbonas            9761Vardenis2.04
Jankauskas         9762Vardenis4.64
Pranevicius        9766Vardenis2.88
Jankauskas         9767Vardenis2.48
Pranevicius        9769Vardenis4.40
Kavaliauskas       9770Vardenis3.88
Butkus             9773Vardenis2.64
Urbonas            9781Vardenis3.68
Navickas           9782Vardenis4.20
Jankauskas         9783Vardenis4.20
Jankauskas         9785Vardenis3.88
Kavaliauskas       9789Vardenis4.00
Jankauskas         9794Vardenis3.48
Jankauskas         9798Vardenis3.24
Ramanauskas        9800Vardenis4.20
Ramanauskas        9802Vardenis4.96
Navickas           9804Vardenis2.60
Vasiliauskas       9806Vardenis4.84
Kavaliauskas       9807Vardenis3.72
Urbonas            9812Vardenis3.32
Pranevicius        9813Vardenis2.72
Petrauskas         9816Vardenis4.36
Urbonas            9817Vardenis4.40
Vasiliauskas       9818Vardenis4.88
Kazlauskas         9820Vardenis4.04
Kazlauskas         9823Vardenis2.12
Ramanauskas        9825Vardenis2.84
Kavaliauskas       9831Vardenis4.64
Vasiliauskas       9832Vardenis3.76
Urbonas            9833Vardenis4.96
Vasiliauskas       9835Vardenis3.88
Kavaliauskas       9836Vardenis3.92
Ramanauskas        9837Vardenis4.80
Vasiliauskas       9838Vardenis3.24
Ramanauskas        9841Vardenis4.84
Ramanauskas        9842Vardenis4.92
Jankauskas         9843Vardenis2.72
Kavaliauskas       9845Vardenis4.32
Urbonas            9847Vardenis4.72
Petrauskas         9850Vardenis3.68
Urbonas            9851Vardenis4.84
Pranevicius        9855Vardenis3.52
Navickas           9856Vardenis4.36
Pranevicius        9857Vardenis3.44
Urbonas            9859Vardenis3.40
Urbonas            9861Vardenis4.64
Kavaliauskas       9862Vardenis4.84
Jankauskas         9865Vardenis4.88
Urbonas            9867Vardenis1.40
Pranevicius        9870Vardenis3.76
Kavaliauskas       9871Vardenis2.96
Ramanauskas        9876Vardenis3.76
Petrauskas         9884Vardenis3.76
Urbonas            9886Vardenis4.76
Urbonas            9887Vardenis4.08
Pranevicius        9889Vardenis3.80
Kavaliauskas       9890Vardenis3.36
Butkus             9891Vardenis4.72
Jankauskas         9896Vardenis2.92
Pranevicius        9897Vardenis3.52
Jankauskas         9899Vardenis4.04
Ramanauskas        9900Vardenis2.76
Vasiliauskas       9901Vardenis4.12
Urbonas            9904Vardenis3.44
Navickas           9908Vardenis2.80
Navickas           9910Vardenis3.32
Urbonas            9916Vardenis3.72
Pranevicius        9919Vardenis3.48
Butkus             9926Vardenis3.80
Vasiliauskas       9930Vardenis2.60
Navickas           9931Vardenis2.24
Kavaliauskas       9932Vardenis2.28
Vasiliauskas       9942Vardenis2.60
Navickas           9947Vardenis4.20
Jankauskas         9949Vardenis3.40
Navickas           9950Vardenis3.84
Kazlauskas         9951Vardenis3.60
Petrauskas         9952Vardenis3.00
Urbonas            9956Vardenis4.68
Navickas           9960Vardenis2.76
Navickas           9963Vardenis3.64
Kazlauskas         9966Vardenis3.68
Urbonas            9969Vardenis3.12
Ramanauskas        9970Vardenis3.76
Kavaliauskas       9971Vardenis4.76
Navickas           9975Vardenis4.04
Petrauskas         9981Vardenis4.20
Kavaliauskas       9985Vardenis4.12
Urbonas            9986Vardenis3.76
Petrauskas         9987Vardenis4.08
Petrauskas         9988Vardenis2.48
Jankauskas         9989Vardenis4.52
Kazlauskas         9991Vardenis4.72
Kazlauskas         9994Vardenis4.16
Urbonas            9998Vardenis2.64
Vasiliauskas       9999Vardenis3.16
Ramanauskas        10000Vardenis4.92
