Pavarde            Vardas       Galutinis
Urbonas            3543Vardenis8.16
Kavaliauskas       3544Vardenis6.28
Pranevicius        3545Vardenis7.72
Navickas           3546Vardenis7.88
Petrauskas         3547Vardenis6.16
Kazlauskas         3549Vardenis7.68
Ramanauskas        3550Vardenis7.04
Kavaliauskas       3551Vardenis7.92
Urbonas            3554Vardenis7.08
Pranevicius        3555Vardenis5.92
Pranevicius        3556Vardenis5.68
Ramanauskas        3559Vardenis6.12
Petrauskas         3561Vardenis7.80
Butkus             3563Vardenis8.16
Jankauskas         3564Vardenis8.24
Pranevicius        3565Vardenis5.36
Butkus             3566Vardenis6.56
Navickas           3567Vardenis6.80
Ramanauskas        3569Vardenis6.48
Vasiliauskas       3572Vardenis8.12
Petrauskas         3573Vardenis7.72
Vasiliauskas       3574Vardenis5.16
Kavaliauskas       3579Vardenis6.04
Petrauskas         3580Vardenis5.76
Kavaliauskas       3582Vardenis7.44
Urbonas            3583Vardenis6.64
Jankauskas         3584Vardenis6.64
Jankauskas         3585Vardenis5.92
Navickas           3586Vardenis6.08
Urbonas            3590Vardenis7.40
Jankauskas         3591Vardenis5.60
Petrauskas         3592Vardenis7.56
Urbonas            3594Vardenis6.00
Kavaliauskas       3595Vardenis5.80
Vasiliauskas       3596Vardenis7.28
Kazlauskas         3599Vardenis7.44
Urbonas            3600Vardenis5.68
Petrauskas         3601Vardenis5.08
Vasiliauskas       3603Vardenis6.52
Jankauskas         3604Vardenis7.60
Urbonas            3607Vardenis5.16
Urbonas            3609Vardenis5.92
Ramanauskas        3615Vardenis6.80
Urbonas            3616Vardenis5.28
Kavaliauskas       3618Vardenis7.72
Ramanauskas        3619Vardenis7.32
Ramanauskas        3620Vardenis8.16
Kavaliauskas       3621Vardenis5.28
Urbonas            3622Vardenis6.24
Pranevicius        3623Vardenis6.36
Petrauskas         3624Vardenis5.92
Pranevicius        3625Vardenis5.72
Petrauskas         3627Vardenis8.40
Navickas           3629Vardenis8.28
Petrauskas         3630Vardenis8.48
Kazlauskas         3631Vardenis7.20
Kazlauskas         3632Vardenis6.20
Urbonas            3634Vardenis5.92
Kavaliauskas       3635Vardenis5.80
Petrauskas         3637Vardenis6.20
Kavaliauskas       3638Vardenis7.00
Navickas           3640Vardenis8.44
Ramanauskas        3641Vardenis6.16
Jankauskas         3642Vardenis6.60
Petrauskas         3645Vardenis8.16
Ramanauskas        3647Vardenis5.76
Urbonas            3648Vardenis7.96
Urbonas            3650Vardenis9.04
Vasiliauskas       3651Vardenis5.36
Navickas           3654Vardenis8.20
Pranevicius        3655Vardenis7.24
Navickas           3658Vardenis8.40
Vasiliauskas       3659Vardenis6.48
Petrauskas         3660Vardenis9.68
Vasiliauskas       3662Vardenis9.04
Jankauskas         3663Vardenis6.24
Navickas           3665Vardenis8.24
Kazlauskas         3666Vardenis6.16
Kazlauskas         3668Vardenis7.16
Navickas           3670Vardenis6.88
Urbonas            3671Vardenis7.04
Ramanauskas        3676Vardenis7.36
Petrauskas         3677Vardenis5.56
Vasiliauskas       3678Vardenis6.44
Urbonas            3679Vardenis6.04
Pranevicius        3680Vardenis5.40
Butkus             3683Vardenis7.16
Jankauskas         3690Vardenis6.04
Butkus             3691Vardenis7.04
Kavaliauskas       3692Vardenis5.00
Vasiliauskas       3694Vardenis5.24
Butkus             3696Vardenis9.44
Urbonas            3699Vardenis8.16
Kazlauskas         3700Vardenis6.00
Petrauskas         3701Vardenis6.12
Kazlauskas         3703Vardenis5.40
Navickas           3704Vardenis8.40
Petrauskas         3705Vardenis7.08
Petrauskas         3706Vardenis5.08
Pranevicius        3707Vardenis5.08
Urbonas            3711Vardenis5.44
Urbonas            3714Vardenis6.40
Vasiliauskas       3716Vardenis5.56
Jankauskas         3718Vardenis8.08
Vasiliauskas       3719Vardenis6.76
Navickas           3720Vardenis7.56
Pranevicius        3721Vardenis7.76
Petrauskas         3722Vardenis7.20
Petrauskas         3723Vardenis7.68
Vasiliauskas       3726Vardenis5.20
Petrauskas         3727Vardenis7.28
Kavaliauskas       3729Vardenis8.44
Navickas           3731Vardenis7.64
Urbonas            3732Vardenis8.48
Urbonas            3734Vardenis7.76
Navickas           3735Vardenis6.92
Petrauskas         3738Vardenis5.88
Ramanauskas        3739Vardenis5.64
Kavaliauskas       3741Vardenis5.12
Kavaliauskas       3742Vardenis7.12
Navickas           3744Vardenis7.04
Vasiliauskas       3745Vardenis8.24
Pranevicius        3746Vardenis6.48
Butkus             3748Vardenis6.88
Navickas           3751Vardenis7.60
Jankauskas         3752Vardenis6.28
Kazlauskas         3753Vardenis7.12
Vasiliauskas       3754Vardenis8.40
Kavaliauskas       3757Vardenis5.04
Butkus             3758Vardenis5.92
Jankauskas         3759Vardenis7.80
Butkus             3760Vardenis7.76
Kavaliauskas       3761Vardenis6.32
Kazlauskas         3762Vardenis6.24
Urbonas            3764Vardenis8.24
Kazlauskas         3765Vardenis6.56
Urbonas            3767Vardenis6.00
Butkus             3768Vardenis7.52
Pranevicius        3769Vardenis5.92
Urbonas            3770Vardenis6.04
Pranevicius        3771Vardenis7.08
Kavaliauskas       3773Vardenis7.60
Kazlauskas         3775Vardenis8.40
Petrauskas         3777Vardenis6.12
Vasiliauskas       3778Vardenis6.80
Petrauskas         3779Vardenis6.84
Pranevicius        3780Vardenis8.32
Navickas           3783Vardenis6.04
Kazlauskas         3787Vardenis6.44
Butkus             3789Vardenis8.00
Jankauskas         3791Vardenis7.64
Urbonas            3794Vardenis8.16
Kazlauskas         3796Vardenis7.56
Petrauskas         3799Vardenis7.48
Navickas           3807Vardenis8.12
Petrauskas         3808Vardenis6.48
Ramanauskas        3809Vardenis5.20
Jankauskas         3811Vardenis6.84
Navickas           3814Vardenis6.96
Navickas           3815Vardenis5.20
Pranevicius        3816Vardenis5.76
Urbonas            3817Vardenis7.72
Pranevicius        3818Vardenis6.12
Urbonas            3819Vardenis5.40
Urbonas            3821Vardenis5.68
Butkus             3822Vardenis7.28
Ramanauskas        3823Vardenis8.56
Navickas           3824Vardenis7.16
Petrauskas         3825Vardenis8.88
Vasiliauskas       3827Vardenis9.12
Petrauskas         3828Vardenis6.32
Ramanauskas        3830Vardenis6.60
Petrauskas         3831Vardenis7.20
Navickas           3834Vardenis8.64
Urbonas            3836Vardenis5.44
Kavaliauskas       3837Vardenis6.48
Jankauskas         3838Vardenis5.96
Navickas           3839Vardenis7.92
Pranevicius        3841Vardenis6.32
Navickas           3843Vardenis5.88
Petrauskas         3844Vardenis7.04
Petrauskas         3846Vardenis8.64
Jankauskas         3848Vardenis5.48
Urbonas            3849Vardenis7.20
Urbonas            3851Vardenis7.32
Kazlauskas         3852Vardenis8.88
Kazlauskas         3853Vardenis7.32
Ramanauskas        3854Vardenis7.84
Jankauskas         3856Vardenis7.04
Urbonas            3857Vardenis8.16
Navickas           3858Vardenis6.44
Urbonas            3859Vardenis7.56
Vasiliauskas       3860Vardenis6.68
Kavaliauskas       3861Vardenis8.40
Vasiliauskas       3862Vardenis8.44
Ramanauskas        3863Vardenis7.88
Vasiliauskas       3865Vardenis5.52
Pranevicius        3866Vardenis7.24
Kavaliauskas       3867Vardenis7.84
Vasiliauskas       3868Vardenis6.48
Ramanauskas        3870Vardenis7.36
Vasiliauskas       3871Vardenis6.00
Butkus             3873Vardenis7.88
Butkus             3876Vardenis7.08
Butkus             3880Vardenis5.16
Pranevicius        3881Vardenis5.24
Kavaliauskas       3882Vardenis5.80
Navickas           3883Vardenis7.52
Kazlauskas         3885Vardenis7.92
Kazlauskas         3888Vardenis7.32
Jankauskas         3889Vardenis7.12
Pranevicius        3890Vardenis5.60
Kavaliauskas       3891Vardenis8.04
Urbonas            3892Vardenis7.20
Navickas           3893Vardenis6.92
Pranevicius        3894Vardenis6.16
Urbonas            3895Vardenis5.68
Urbonas            3898Vardenis6.68
Ramanauskas        3900Vardenis7.40
Kavaliauskas       3902Vardenis5.24
Jankauskas         3903Vardenis8.96
Jankauskas         3904Vardenis5.64
Vasiliauskas       3907Vardenis6.76
Kavaliauskas       3908Vardenis7.92
Vasiliauskas       3909Vardenis6.36
Pranevicius        3910Vardenis7.68
Jankauskas         3911Vardenis7.28
Ramanauskas        3913Vardenis5.08
Navickas           3914Vardenis8.04
Butkus             3916Vardenis7.84
Navickas           3917Vardenis7.36
Ramanauskas        3919Vardenis7.56
Jankauskas         3922Vardenis8.16
Jankauskas         3924Vardenis6.04
Navickas           3925Vardenis5.48
Pranevicius        3930Vardenis7.28
Kazlauskas         3932Vardenis8.88
Urbonas            3938Vardenis8.20
Kazlauskas         3939Vardenis5.68
Urbonas            3941Vardenis8.16
Kavaliauskas       3942Vardenis8.12
Ramanauskas        3943Vardenis5.96
Navickas           3945Vardenis5.04
Ramanauskas        3947Vardenis6.64
Urbonas            3948Vardenis7.72
Jankauskas         3949Vardenis5.88
Pranevicius        3953Vardenis5.40
Vasiliauskas       3954Vardenis5.24
Vasiliauskas       3959Vardenis9.04
Vasiliauskas       3960Vardenis7.48
Kazlauskas         3963Vardenis5.12
Petrauskas         3964Vardenis6.96
Kazlauskas         3969Vardenis6.40
Kazlauskas         3970Vardenis5.60
Kavaliauskas       3971Vardenis5.44
Vasiliauskas       3972Vardenis6.88
Vasiliauskas       3977Vardenis5.52
Petrauskas         3984Vardenis5.80
Kazlauskas         3985Vardenis8.56
Kazlauskas         3991Vardenis5.52
Butkus             3992Vardenis7.88
Jankauskas         3993Vardenis8.08
Butkus             3994Vardenis6.36
Jankauskas         3995Vardenis8.08
Vasiliauskas       3997Vardenis7.84
Navickas           3998Vardenis7.64
Ramanauskas        3999Vardenis5.12
Urbonas            4000Vardenis6.20
Pranevicius        4002Vardenis5.72
Petrauskas         4003Vardenis6.44
Pranevicius        4004Vardenis6.92
Kavaliauskas       4006Vardenis7.56
Kazlauskas         4007Vardenis6.32
Petrauskas         4009Vardenis8.72
Butkus             4010Vardenis7.36
Ramanauskas        4011Vardenis7.64
Urbonas            4013Vardenis5.56
Pranevicius        4015Vardenis5.16
Butkus             4016Vardenis5.12
Urbonas            4020Vardenis6.04
Pranevicius        4021Vardenis7.68
Urbonas            4022Vardenis7.68
Butkus             4023Vardenis7.64
Kazlauskas         4024Vardenis6.52
Petrauskas         4025Vardenis6.72
Navickas           4026Vardenis6.76
Jankauskas         4028Vardenis5.32
Vasiliauskas       4029Vardenis5.68
Pranevicius        4030Vardenis6.60
Vasiliauskas       4033Vardenis7.24
Kavaliauskas       4034Vardenis6.92
Navickas           4036Vardenis7.08
Pranevicius        4039Vardenis6.36
Jankauskas         4041Vardenis5.60
Jankauskas         4047Vardenis5.84
Jankauskas         4048Vardenis6.08
Navickas           4050Vardenis8.56
Urbonas            4051Vardenis8.72
Pranevicius        4053Vardenis5.52
Urbonas            4054Vardenis6.64
Ramanauskas        4057Vardenis7.00
Butkus             4059Vardenis7.80
Kavaliauskas       4064Vardenis7.80
Petrauskas         4065Vardenis7.80
Butkus             4066Vardenis5.60
Navickas           4067Vardenis6.12
Urbonas            4069Vardenis7.76
Jankauskas         4073Vardenis5.04
Ramanauskas        4074Vardenis5.32
Jankauskas         4077Vardenis8.24
Petrauskas         4078Vardenis6.08
Jankauskas         4082Vardenis5.00
Urbonas            4083Vardenis5.08
Vasiliauskas       4084Vardenis7.28
Kavaliauskas       4085Vardenis5.48
Jankauskas         4087Vardenis6.20
Jankauskas         4088Vardenis7.64
Butkus             4089Vardenis5.64
Urbonas            4096Vardenis7.68
Ramanauskas        4098Vardenis7.60
Urbonas            4101Vardenis5.68
Butkus             4105Vardenis7.72
Navickas           4106Vardenis7.48
Petrauskas         4107Vardenis8.00
Ramanauskas        4108Vardenis6.96
Petrauskas         4109Vardenis5.12
Kazlauskas         4110Vardenis6.56
Pranevicius        4113Vardenis8.36
Butkus             4114Vardenis6.28
Vasiliauskas       4120Vardenis5.04
Urbonas            4123Vardenis7.76
Urbonas            4124Vardenis7.56
Ramanauskas        4125Vardenis6.76
Ramanauskas        4129Vardenis5.64
Vasiliauskas       4130Vardenis7.08
Ramanauskas        4131Vardenis5.64
Urbonas            4136Vardenis7.64
Kavaliauskas       4137Vardenis8.88
Jankauskas         4138Vardenis5.60
Navickas           4139Vardenis7.12
Petrauskas         4140Vardenis6.72
Butkus             4141Vardenis5.52
Navickas           4142Vardenis6.36
Ramanauskas        4143Vardenis8.64
Butkus             4149Vardenis9.20
Kavaliauskas       4150Vardenis8.56
Kazlauskas         4151Vardenis5.64
Kavaliauskas       4154Vardenis7.24
Navickas           4155Vardenis6.16
Navickas           4157Vardenis7.36
Kavaliauskas       4158Vardenis5.32
Butkus             4159Vardenis8.32
Urbonas            4160Vardenis6.04
Navickas           4162Vardenis6.68
Ramanauskas        4164Vardenis8.32
Butkus             4166Vardenis5.36
Jankauskas         4168Vardenis7.92
Butkus             4169Vardenis6.40
Petrauskas         4171Vardenis6.52
Petrauskas         4172Vardenis6.12
Ramanauskas        4176Vardenis5.16
Jankauskas         4177Vardenis6.84
Navickas           4179Vardenis6.08
Jankauskas         4183Vardenis5.00
Navickas           4187Vardenis5.32
Jankauskas         4191Vardenis6.72
Butkus             4192Vardenis6.36
Butkus             4194Vardenis6.32
Petrauskas         4195Vardenis6.84
Butkus             4196Vardenis5.88
Kazlauskas         4198Vardenis6.36
Petrauskas         4199Vardenis5.92
Urbonas            4200Vardenis7.60
Butkus             4201Vardenis9.04
Pranevicius        4204Vardenis7.32
Petrauskas         4206Vardenis5.20
Navickas           4207Vardenis6.84
Navickas           4209Vardenis6.48
Navickas           4212Vardenis6.64
Urbonas            4213Vardenis6.68
Navickas           4217Vardenis5.80
Vasiliauskas       4220Vardenis7.52
Petrauskas         4222Vardenis6.24
Butkus             4223Vardenis5.48
Ramanauskas        4224Vardenis8.56
Navickas           4225Vardenis5.60
Jankauskas         4227Vardenis6.12
Petrauskas         4228Vardenis6.96
Urbonas            4230Vardenis5.08
Kavaliauskas       4231Vardenis8.96
Butkus             4232Vardenis6.72
Pranevicius        4237Vardenis8.08
Vasiliauskas       4239Vardenis5.00
Pranevicius        4240Vardenis7.36
Kazlauskas         4241Vardenis8.04
Urbonas            4242Vardenis8.24
Kazlauskas         4243Vardenis7.12
Navickas           4244Vardenis7.80
Urbonas            4245Vardenis5.44
Jankauskas         4246Vardenis6.92
Kavaliauskas       4247Vardenis5.68
Urbonas            4249Vardenis7.68
Pranevicius        4250Vardenis7.96
Kazlauskas         4252Vardenis5.60
Kazlauskas         4254Vardenis7.00
Butkus             4256Vardenis6.84
Vasiliauskas       4257Vardenis6.60
Butkus             4258Vardenis5.92
Navickas           4262Vardenis6.48
Vasiliauskas       4264Vardenis7.76
Kavaliauskas       4265Vardenis5.12
Kazlauskas         4266Vardenis6.36
Vasiliauskas       4267Vardenis8.12
Petrauskas         4268Vardenis6.88
Vasiliauskas       4269Vardenis7.76
Kavaliauskas       4270Vardenis5.20
Butkus             4273Vardenis5.88
Pranevicius        4275Vardenis6.32
Pranevicius        4276Vardenis6.08
Petrauskas         4277Vardenis7.52
Ramanauskas        4280Vardenis8.96
Vasiliauskas       4281Vardenis5.40
Kazlauskas         4284Vardenis7.08
Petrauskas         4287Vardenis6.28
Navickas           4288Vardenis6.08
Butkus             4291Vardenis8.40
Jankauskas         4292Vardenis5.08
Kavaliauskas       4296Vardenis5.64
Kazlauskas         4300Vardenis7.20
Navickas           4301Vardenis6.88
Pranevicius        4302Vardenis7.88
Urbonas            4303Vardenis6.08
Petrauskas         4306Vardenis7.04
Kavaliauskas       4307Vardenis7.00
Navickas           4308Vardenis6.48
Jankauskas         4310Vardenis5.00
Jankauskas         4311Vardenis5.48
Butkus             4312Vardenis5.44
Ramanauskas        4314Vardenis7.48
Vasiliauskas       4315Vardenis6.96
Pranevicius        4316Vardenis5.36
Kavaliauskas       4318Vardenis6.76
Kazlauskas         4319Vardenis8.28
Kazlauskas         4320Vardenis5.64
Navickas           4321Vardenis8.32
Vasiliauskas       4323Vardenis7.88
Pranevicius        4324Vardenis7.00
Vasiliauskas       4327Vardenis7.40
Butkus             4329Vardenis7.20
Butkus             4332Vardenis7.72
Urbonas            4333Vardenis6.24
Navickas           4334Vardenis5.68
Pranevicius        4335Vardenis6.68
Kazlauskas         4336Vardenis6.56
Kazlauskas         4337Vardenis6.20
Pranevicius        4338Vardenis7.40
Jankauskas         4339Vardenis5.48
Navickas           4341Vardenis5.16
Ramanauskas        4342Vardenis7.80
Urbonas            4344Vardenis6.16
Navickas           4345Vardenis7.72
Ramanauskas        4346Vardenis7.80
Ramanauskas        4348Vardenis6.52
Navickas           4349Vardenis6.32
Jankauskas         4351Vardenis6.88
Ramanauskas        4352Vardenis8.40
Navickas           4353Vardenis5.88
Vasiliauskas       4354Vardenis7.28
Pranevicius        4355Vardenis5.12
Kazlauskas         4357Vardenis6.72
Ramanauskas        4358Vardenis5.08
Pranevicius        4363Vardenis6.48
Navickas           4364Vardenis5.52
Jankauskas         4366Vardenis7.76
Butkus             4368Vardenis7.28
Petrauskas         4369Vardenis5.88
Jankauskas         4375Vardenis6.56
Pranevicius        4378Vardenis6.40
Pranevicius        4379Vardenis8.48
Navickas           4381Vardenis6.28
Urbonas            4382Vardenis5.92
