Pavarde            Vardas       Galutinis
Urbonas            23430Vardenis4.24
Jankauskas         23434Vardenis2.88
Vasiliauskas       23435Vardenis4.60
Kazlauskas         23437Vardenis3.36
Urbonas            23443Vardenis2.96
Petrauskas         23447Vardenis2.72
Urbonas            23457Vardenis3.72
Pranevicius        23458Vardenis4.80
Jankauskas         23467Vardenis4.12
Pranevicius        23469Vardenis2.96
Jankauskas         23471Vardenis4.28
Navickas           23476Vardenis3.04
Vasiliauskas       23479Vardenis4.48
Urbonas            23483Vardenis2.60
Kavaliauskas       23487Vardenis3.04
Jankauskas         23488Vardenis2.60
Urbonas            23492Vardenis4.68
Urbonas            23493Vardenis3.64
Urbonas            23494Vardenis4.88
Urbonas            23495Vardenis4.68
Pranevicius        23498Vardenis2.44
Kazlauskas         23499Vardenis3.96
Ramanauskas        23502Vardenis3.84
Butkus             23504Vardenis4.84
Urbonas            23506Vardenis2.84
Navickas           23507Vardenis3.72
Kavaliauskas       23508Vardenis4.84
Kavaliauskas       23510Vardenis4.88
Navickas           23514Vardenis4.84
Ramanauskas        23522Vardenis3.60
Navickas           23533Vardenis4.80
Petrauskas         23538Vardenis3.92
Ramanauskas        23539Vardenis3.20
Vasiliauskas       23541Vardenis3.16
Urbonas            23543Vardenis3.52
Urbonas            23544Vardenis2.84
Kavaliauskas       23547Vardenis4.52
Pranevicius        23557Vardenis3.16
Navickas           23562Vardenis2.28
Urbonas            23563Vardenis4.32
Pranevicius        23565Vardenis4.24
Kavaliauskas       23567Vardenis3.36
Butkus             23568Vardenis4.56
Ramanauskas        23569Vardenis4.80
Urbonas            23573Vardenis2.36
Pranevicius        23577Vardenis3.24
Jankauskas         23580Vardenis2.68
Butkus             23582Vardenis4.20
Petrauskas         23584Vardenis3.68
Pranevicius        23587Vardenis3.56
Navickas           23588Vardenis3.24
Butkus             23589Vardenis2.76
Vasiliauskas       23590Vardenis4.92
Kavaliauskas       23593Vardenis4.40
Navickas           23595Vardenis2.68
Ramanauskas        23598Vardenis3.60
Jankauskas         23599Vardenis2.28
Navickas           23600Vardenis3.68
Kavaliauskas       23604Vardenis1.96
Ramanauskas        23610Vardenis3.20
Jankauskas         23613Vardenis2.84
Navickas           23617Vardenis3.36
Butkus             23619Vardenis4.84
Urbonas            23621Vardenis3.32
Kavaliauskas       23623Vardenis2.44
Pranevicius        23632Vardenis4.92
Kazlauskas         23633Vardenis4.00
Vasiliauskas       23634Vardenis3.16
Navickas           23635Vardenis3.12
Petrauskas         23639Vardenis3.88
Pranevicius        23640Vardenis3.88
Urbonas            23643Vardenis3.08
Ramanauskas        23647Vardenis3.28
Pranevicius        23649Vardenis4.60
Pranevicius        23650Vardenis4.88
Pranevicius        23651Vardenis2.84
Vasiliauskas       23652Vardenis1.92
Pranevicius        23655Vardenis3.24
Urbonas            23658Vardenis3.96
Navickas           23660Vardenis3.16
Navickas           23665Vardenis3.72
Butkus             23667Vardenis4.08
Butkus             23668Vardenis3.52
Vasiliauskas       23669Vardenis4.56
Kazlauskas         23678Vardenis3.56
Jankauskas         23680Vardenis3.72
Vasiliauskas       23681Vardenis4.52
Jankauskas         23682Vardenis4.28
Jankauskas         23683Vardenis3.84
Vasiliauskas       23685Vardenis3.72
Kavaliauskas       23686Vardenis4.88
Ramanauskas        23688Vardenis3.24
Petrauskas         23690Vardenis1.72
Navickas           23696Vardenis3.04
Petrauskas         23698Vardenis2.12
Petrauskas         23700Vardenis4.28
Navickas           23703Vardenis3.92
Kavaliauskas       23704Vardenis4.12
Kavaliauskas       23712Vardenis4.68
Ramanauskas        23715Vardenis4.08
Butkus             23717Vardenis4.52
Kazlauskas         23718Vardenis3.16
Navickas           23719Vardenis3.00
Navickas           23722Vardenis2.72
Butkus             23723Vardenis4.40
Vasiliauskas       23724Vardenis4.48
Kavaliauskas       23726Vardenis4.80
Ramanauskas        23727Vardenis4.80
Butkus             23728Vardenis4.44
Vasiliauskas       23733Vardenis3.44
Vasiliauskas       23734Vardenis3.96
Kazlauskas         23736Vardenis3.68
Urbonas            23737Vardenis3.48
Ramanauskas        23744Vardenis3.60
Jankauskas         23745Vardenis4.84
Urbonas            23750Vardenis4.48
Kazlauskas         23752Vardenis3.60
Navickas           23753Vardenis3.32
Kavaliauskas       23754Vardenis3.60
Pranevicius        23755Vardenis4.88
Urbonas            23758Vardenis4.00
Urbonas            23759Vardenis3.40
Navickas           23760Vardenis4.64
Urbonas            23763Vardenis3.12
Vasiliauskas       23764Vardenis3.20
Kazlauskas         23765Vardenis3.20
Ramanauskas        23766Vardenis4.88
Pranevicius        23768Vardenis3.96
Navickas           23769Vardenis4.76
Pranevicius        23770Vardenis2.88
Pranevicius        23774Vardenis2.28
Vasiliauskas       23776Vardenis4.84
Butkus             23778Vardenis4.56
Petrauskas         23780Vardenis4.72
Vasiliauskas       23783Vardenis4.60
Kavaliauskas       23785Vardenis2.52
Ramanauskas        23788Vardenis3.56
Butkus             23790Vardenis4.88
Butkus             23792Vardenis3.24
Urbonas            23798Vardenis3.24
Kazlauskas         23799Vardenis4.64
Urbonas            23801Vardenis4.04
Jankauskas         23803Vardenis3.80
Ramanauskas        23805Vardenis3.44
Vasiliauskas       23808Vardenis3.00
Pranevicius        23811Vardenis3.60
Ramanauskas        23813Vardenis4.36
Kavaliauskas       23814Vardenis4.28
Pranevicius        23819Vardenis3.84
Urbonas            23822Vardenis4.72
Urbonas            23823Vardenis3.04
Petrauskas         23824Vardenis3.28
Kazlauskas         23825Vardenis3.76
Petrauskas         23826Vardenis4.16
Pranevicius        23830Vardenis2.40
Kazlauskas         23831Vardenis4.08
Pranevicius        23832Vardenis3.04
Jankauskas         23834Vardenis3.92
Petrauskas         23836Vardenis4.84
Navickas           23842Vardenis3.64
Urbonas            23843Vardenis4.68
Kazlauskas         23847Vardenis3.28
Jankauskas         23853Vardenis3.68
Kazlauskas         23855Vardenis4.88
Urbonas            23857Vardenis3.88
Kazlauskas         23858Vardenis3.32
Kazlauskas         23864Vardenis3.24
Jankauskas         23868Vardenis4.68
Kavaliauskas       23869Vardenis4.84
Petrauskas         23870Vardenis4.56
Vasiliauskas       23875Vardenis3.04
Pranevicius        23878Vardenis4.52
Urbonas            23879Vardenis4.44
Petrauskas         23880Vardenis4.00
Kazlauskas         23882Vardenis4.80
Petrauskas         23883Vardenis3.04
Jankauskas         23892Vardenis4.48
Ramanauskas        23894Vardenis4.12
Kavaliauskas       23895Vardenis4.92
Vasiliauskas       23896Vardenis3.16
Urbonas            23897Vardenis4.64
Kazlauskas         23903Vardenis3.24
Navickas           23908Vardenis3.64
Vasiliauskas       23909Vardenis2.20
Ramanauskas        23914Vardenis2.96
Jankauskas         23915Vardenis2.80
Pranevicius        23916Vardenis4.44
Urbonas            23918Vardenis4.52
Butkus             23919Vardenis2.48
Kazlauskas         23922Vardenis2.68
Kazlauskas         23926Vardenis3.48
Kavaliauskas       23927Vardenis2.92
Kavaliauskas       23928Vardenis4.28
Vasiliauskas       23930Vardenis4.96
Vasiliauskas       23931Vardenis4.72
Urbonas            23932Vardenis3.04
Petrauskas         23933Vardenis3.12
Urbonas            23934Vardenis3.24
Pranevicius        23937Vardenis3.36
Jankauskas         23938Vardenis4.68
Urbonas            23939Vardenis3.76
Navickas           23940Vardenis3.16
Jankauskas         23950Vardenis1.96
Vasiliauskas       23953Vardenis3.72
Jankauskas         23955Vardenis2.80
Ramanauskas        23956Vardenis4.00
Jankauskas         23964Vardenis3.72
Jankauskas         23965Vardenis4.52
Kazlauskas         23968Vardenis2.12
Butkus             23969Vardenis2.12
Butkus             23971Vardenis3.08
Urbonas            23977Vardenis3.32
Kazlauskas         23982Vardenis4.56
Vasiliauskas       23985Vardenis4.76
Vasiliauskas       23987Vardenis4.12
Pranevicius        23989Vardenis4.60
Urbonas            23991Vardenis4.76
Kazlauskas         23993Vardenis3.04
Kavaliauskas       23999Vardenis3.48
Petrauskas         24000Vardenis4.84
Kazlauskas         24001Vardenis2.72
Pranevicius        24002Vardenis4.32
Petrauskas         24005Vardenis4.64
Kavaliauskas       24010Vardenis4.68
Kazlauskas         24011Vardenis3.84
Jankauskas         24017Vardenis4.32
Urbonas            24019Vardenis3.32
Petrauskas         24020Vardenis4.32
Urbonas            24022Vardenis4.20
Vasiliauskas       24023Vardenis3.00
Navickas           24024Vardenis3.72
Urbonas            24028Vardenis4.20
Navickas           24032Vardenis3.96
Butkus             24034Vardenis3.92
Jankauskas         24036Vardenis4.16
Pranevicius        24038Vardenis4.84
Butkus             24039Vardenis3.80
Vasiliauskas       24041Vardenis3.32
Vasiliauskas       24042Vardenis2.12
Urbonas            24043Vardenis4.36
Urbonas            24046Vardenis4.72
Vasiliauskas       24051Vardenis2.84
Butkus             24053Vardenis2.44
Butkus             24058Vardenis3.28
Urbonas            24069Vardenis4.40
Pranevicius        24071Vardenis2.52
Kazlauskas         24074Vardenis4.52
Pranevicius        24076Vardenis2.68
Kavaliauskas       24077Vardenis1.88
Kavaliauskas       24084Vardenis3.00
Butkus             24085Vardenis2.92
Urbonas            24087Vardenis4.96
Urbonas            24088Vardenis3.96
Kavaliauskas       24089Vardenis4.72
Kavaliauskas       24090Vardenis3.24
Petrauskas         24096Vardenis3.32
Jankauskas         24097Vardenis3.16
Jankauskas         24100Vardenis4.48
Butkus             24109Vardenis3.40
Petrauskas         24111Vardenis4.08
Navickas           24112Vardenis4.12
Urbonas            24113Vardenis2.44
Butkus             24114Vardenis4.64
Pranevicius        24115Vardenis3.76
Urbonas            24117Vardenis2.92
Ramanauskas        24118Vardenis2.84
Butkus             24119Vardenis3.72
Pranevicius        24126Vardenis4.28
Vasiliauskas       24127Vardenis3.68
Urbonas            24129Vardenis3.00
Vasiliauskas       24130Vardenis4.80
Ramanauskas        24133Vardenis3.32
Pranevicius        24134Vardenis3.84
Kazlauskas         24135Vardenis4.40
Kazlauskas         24136Vardenis4.12
Kazlauskas         24138Vardenis3.88
Jankauskas         24139Vardenis4.40
Kavaliauskas       24141Vardenis4.64
Navickas           24142Vardenis4.76
Ramanauskas        24143Vardenis3.24
Kazlauskas         24144Vardenis4.84
Pranevicius        24145Vardenis1.56
Pranevicius        24146Vardenis4.88
Butkus             24147Vardenis3.80
Urbonas            24149Vardenis3.64
Pranevicius        24152Vardenis2.68
Vasiliauskas       24153Vardenis3.32
Vasiliauskas       24155Vardenis4.68
Navickas           24158Vardenis3.44
Ramanauskas        24160Vardenis3.28
Kavaliauskas       24161Vardenis4.12
Navickas           24163Vardenis3.52
Butkus             24165Vardenis4.72
Pranevicius        24168Vardenis3.16
Pranevicius        24170Vardenis4.80
Kavaliauskas       24171Vardenis3.68
Petrauskas         24174Vardenis3.64
Ramanauskas        24176Vardenis3.88
Butkus             24177Vardenis3.28
Petrauskas         24181Vardenis3.88
Navickas           24183Vardenis2.28
Butkus             24185Vardenis4.20
Pranevicius        24186Vardenis3.36
Butkus             24187Vardenis3.16
Vasiliauskas       24189Vardenis4.36
Pranevicius        24191Vardenis2.64
Vasiliauskas       24192Vardenis2.84
Urbonas            24193Vardenis4.84
Kazlauskas         24194Vardenis4.72
Jankauskas         24199Vardenis4.00
Butkus             24201Vardenis2.88
Jankauskas         24208Vardenis2.60
Kazlauskas         24209Vardenis4.60
Kazlauskas         24213Vardenis4.64
Navickas           24216Vardenis4.56
Ramanauskas        24217Vardenis4.76
Kavaliauskas       24218Vardenis3.64
Vasiliauskas       24225Vardenis4.64
Kazlauskas         24226Vardenis4.72
Ramanauskas        24228Vardenis3.72
Urbonas            24229Vardenis2.44
Butkus             24231Vardenis2.20
Vasiliauskas       24232Vardenis2.20
Jankauskas         24233Vardenis2.92
Pranevicius        24234Vardenis2.52
Pranevicius        24235Vardenis4.28
Kazlauskas         24236Vardenis3.64
Kazlauskas         24238Vardenis3.88
Jankauskas         24240Vardenis4.56
Butkus             24241Vardenis4.84
Urbonas            24243Vardenis3.40
Kazlauskas         24245Vardenis4.20
Navickas           24246Vardenis2.44
Navickas           24250Vardenis4.80
Jankauskas         24251Vardenis4.44
Urbonas            24253Vardenis4.60
Kavaliauskas       24254Vardenis1.96
Navickas           24258Vardenis3.60
Butkus             24259Vardenis2.84
Vasiliauskas       24263Vardenis3.72
Jankauskas         24269Vardenis4.56
Butkus             24273Vardenis4.76
Pranevicius        24274Vardenis3.08
Ramanauskas        24275Vardenis3.80
Petrauskas         24279Vardenis4.44
Ramanauskas        24281Vardenis4.24
Urbonas            24289Vardenis4.64
Vasiliauskas       24292Vardenis4.44
Kavaliauskas       24293Vardenis4.56
Ramanauskas        24294Vardenis3.16
Vasiliauskas       24295Vardenis3.40
Navickas           24299Vardenis3.24
Navickas           24304Vardenis4.76
Vasiliauskas       24310Vardenis4.44
Jankauskas         24312Vardenis2.44
Pranevicius        24316Vardenis4.28
Jankauskas         24317Vardenis3.84
Jankauskas         24319Vardenis3.92
Jankauskas         24320Vardenis4.64
Ramanauskas        24324Vardenis4.72
Petrauskas         24325Vardenis3.48
Butkus             24326Vardenis2.84
Butkus             24328Vardenis2.60
Butkus             24330Vardenis3.44
Jankauskas         24331Vardenis2.72
Petrauskas         24332Vardenis3.12
Petrauskas         24336Vardenis1.80
Butkus             24337Vardenis4.72
Kazlauskas         24338Vardenis2.28
Ramanauskas        24342Vardenis4.24
Kazlauskas         24343Vardenis4.20
Jankauskas         24344Vardenis4.28
Butkus             24345Vardenis4.92
Butkus             24346Vardenis3.68
Navickas           24350Vardenis3.92
Navickas           24351Vardenis3.00
Ramanauskas        24356Vardenis4.28
Navickas           24358Vardenis4.40
Butkus             24360Vardenis3.80
Pranevicius        24361Vardenis1.92
Urbonas            24362Vardenis4.76
Urbonas            24365Vardenis4.92
Ramanauskas        24367Vardenis3.72
Kavaliauskas       24372Vardenis3.40
Jankauskas         24374Vardenis2.76
Navickas           24376Vardenis4.00
Jankauskas         24377Vardenis2.28
Pranevicius        24380Vardenis4.08
Ramanauskas        24384Vardenis3.88
Kavaliauskas       24388Vardenis3.92
Ramanauskas        24390Vardenis3.16
Butkus             24394Vardenis4.92
Kazlauskas         24395Vardenis3.60
Kazlauskas         24396Vardenis2.52
Navickas           24399Vardenis3.76
Jankauskas         24403Vardenis3.68
Vasiliauskas       24407Vardenis1.64
Vasiliauskas       24410Vardenis3.84
Kavaliauskas       24412Vardenis4.68
Butkus             24413Vardenis4.32
Butkus             24414Vardenis4.04
Butkus             24415Vardenis4.44
Petrauskas         24417Vardenis3.12
Ramanauskas        24418Vardenis3.40
Navickas           24420Vardenis2.44
Navickas           24424Vardenis4.72
Petrauskas         24425Vardenis3.72
Petrauskas         24429Vardenis3.28
Petrauskas         24432Vardenis2.88
Urbonas            24434Vardenis4.28
Urbonas            24435Vardenis3.20
Pranevicius        24436Vardenis2.80
Urbonas            24439Vardenis4.80
Petrauskas         24442Vardenis2.44
Pranevicius        24443Vardenis4.12
Pranevicius        24445Vardenis2.80
Pranevicius        24447Vardenis4.52
Jankauskas         24448Vardenis3.76
Jankauskas         24449Vardenis3.08
Kazlauskas         24451Vardenis3.12
Navickas           24452Vardenis4.52
Navickas           24454Vardenis4.72
Butkus             24456Vardenis3.24
Kavaliauskas       24457Vardenis3.76
Jankauskas         24458Vardenis3.84
Kazlauskas         24460Vardenis3.84
Kavaliauskas       24461Vardenis4.20
Vasiliauskas       24463Vardenis2.12
Pranevicius        24469Vardenis4.80
Kavaliauskas       24470Vardenis3.60
Butkus             24473Vardenis4.80
Petrauskas         24476Vardenis4.60
Butkus             24478Vardenis3.60
Jankauskas         24479Vardenis3.00
Pranevicius        24481Vardenis4.52
Pranevicius        24483Vardenis4.92
Navickas           24488Vardenis3.04
Ramanauskas        24493Vardenis2.36
Kazlauskas         24495Vardenis4.40
Kavaliauskas       24499Vardenis4.36
Jankauskas         24500Vardenis3.84
Pranevicius        24501Vardenis4.00
Navickas           24502Vardenis4.36
Jankauskas         24506Vardenis2.56
