Pavarde            Vardas       Galutinis
Kavaliauskas       9302Vardenis2.56
Vasiliauskas       9304Vardenis3.76
Urbonas            9305Vardenis3.48
Pranevicius        9307Vardenis4.28
Vasiliauskas       9308Vardenis4.24
Petrauskas         9309Vardenis3.68
Kazlauskas         9310Vardenis3.52
Jankauskas         9311Vardenis4.20
Jankauskas         9314Vardenis3.92
Kavaliauskas       9317Vardenis3.00
Ramanauskas        9319Vardenis3.88
Navickas           9325Vardenis4.84
Kazlauskas         9327Vardenis4.12
Ramanauskas        9332Vardenis3.88
Navickas           9333Vardenis4.80
Jankauskas         9334Vardenis3.64
Kavaliauskas       9335Vardenis2.48
Urbonas            9336Vardenis4.04
Urbonas            9337Vardenis4.72
Jankauskas         9342Vardenis2.80
Vasiliauskas       9343Vardenis4.76
Jankauskas         9344Vardenis1.64
Petrauskas         9345Vardenis3.24
Ramanauskas        9346Vardenis3.80
Kavaliauskas       9349Vardenis2.36
Pranevicius        9351Vardenis4.92
Urbonas            9352Vardenis2.88
Pranevicius        9355Vardenis4.52
Jankauskas         9360Vardenis2.84
Vasiliauskas       9361Vardenis3.16
Jankauskas         9366Vardenis2.92
Kazlauskas         9372Vardenis4.88
Urbonas            9374Vardenis2.76
Jankauskas         9378Vardenis2.44
Petrauskas         9379Vardenis2.52
Pranevicius        9380Vardenis2.56
Vasiliauskas       9382Vardenis4.96
Vasiliauskas       9385Vardenis4.12
Navickas           9386Vardenis4.04
Urbonas            9387Vardenis3.32
Pranevicius        9394Vardenis3.40
Urbonas            9395Vardenis4.48
Pranevicius        9397Vardenis4.04
Jankauskas         9399Vardenis2.28
Vasiliauskas       9403Vardenis2.68
Kazlauskas         9406Vardenis4.52
Kavaliauskas       9407Vardenis3.32
Jankauskas         9410Vardenis4.96
Kavaliauskas       9412Vardenis3.80
Ramanauskas        9413Vardenis2.48
Vasiliauskas       9415Vardenis4.20
Kavaliauskas       9417Vardenis3.40
Urbonas            9418Vardenis3.84
Vasiliauskas       9421Vardenis4.64
Butkus             9422Vardenis2.28
Urbonas            9426Vardenis3.56
Navickas           9428Vardenis4.72
Petrauskas         9432Vardenis3.56
Navickas           9437Vardenis4.80
Navickas           9438Vardenis1.72
Pranevicius        9444Vardenis3.12
Kazlauskas         9446Vardenis3.80
Pranevicius        9449Vardenis4.96
Pranevicius        9451Vardenis3.44
Kazlauskas         9454Vardenis3.16
Navickas           9455Vardenis4.68
Vasiliauskas       9458Vardenis3.88
Kazlauskas         9464Vardenis3.56
Navickas           9470Vardenis4.40
Ramanauskas        9472Vardenis3.04
Butkus             9473Vardenis3.68
Jankauskas         9474Vardenis4.80
Jankauskas         9477Vardenis4.00
Vasiliauskas       9478Vardenis2.60
Kazlauskas         9481Vardenis3.76
Navickas           9482Vardenis3.56
Urbonas            9485Vardenis3.60
Butkus             9491Vardenis3.12
Pranevicius        9503Vardenis4.76
Jankauskas         9506Vardenis4.36
Pranevicius        9511Vardenis2.20
Vasiliauskas       9512Vardenis3.28
Butkus             9513Vardenis3.16
Navickas           9514Vardenis2.52
Butkus             9515Vardenis2.92
Navickas           9522Vardenis3.16
Petrauskas         9523Vardenis4.16
Vasiliauskas       9529Vardenis4.40
Petrauskas         9533Vardenis3.16
Vasiliauskas       9534Vardenis4.80
Vasiliauskas       9539Vardenis3.88
Ramanauskas        9542Vardenis2.84
Kazlauskas         9546Vardenis3.96
Butkus             9548Vardenis3.52
Butkus             9549Vardenis4.48
Urbonas            9550Vardenis4.48
Ramanauskas        9554Vardenis4.28
Navickas           9556Vardenis3.88
Vasiliauskas       9560Vardenis4.12
Ramanauskas        9562Vardenis2.64
Petrauskas         9566Vardenis3.92
Ramanauskas        9568Vardenis3.92
Ramanauskas        9569Vardenis2.96
Kavaliauskas       9570Vardenis3.92
Vasiliauskas       9572Vardenis2.96
Kazlauskas         9573Vardenis3.04
Butkus             9574Vardenis4.64
Pranevicius        9575Vardenis4.44
Kazlauskas         9579Vardenis3.92
Butkus             9580Vardenis2.52
Urbonas            9581Vardenis4.04
Kazlauskas         9584Vardenis3.44
Vasiliauskas       9586Vardenis3.20
Pranevicius        9588Vardenis4.00
Urbonas            9592Vardenis4.76
Petrauskas         9594Vardenis4.00
Navickas           9598Vardenis3.04
Vasiliauskas       9600Vardenis2.28
Urbonas            9604Vardenis3.24
Urbonas            9606Vardenis2.76
Vasiliauskas       9611Vardenis4.12
Ramanauskas        9614Vardenis3.60
Kavaliauskas       9616Vardenis4.44
Butkus             9621Vardenis2.84
Ramanauskas        9622Vardenis3.44
Vasiliauskas       9623Vardenis4.72
Kazlauskas         9624Vardenis3.24
Pranevicius        9625Vardenis2.52
Ramanauskas        9627Vardenis4.64
Pranevicius        9628Vardenis3.00
Ramanauskas        9633Vardenis4.40
Navickas           9636Vardenis3.92
Butkus             9645Vardenis4.72
Kazlauskas         9646Vardenis4.64
Butkus             9647Vardenis4.00
Jankauskas         9648Vardenis2.60
Vasiliauskas       9650Vardenis4.40
Ramanauskas        9651Vardenis1.88
Jankauskas         9652Vardenis2.68
Petrauskas         9653Vardenis4.04
Jankauskas         9655Vardenis4.28
Ramanauskas        9656Vardenis4.12
Jankauskas         9660Vardenis4.04
Kazlauskas         9662Vardenis1.96
Ramanauskas        9669Vardenis3.76
Navickas           9673Vardenis2.48
Petrauskas         9674Vardenis4.96
Jankauskas         9675Vardenis4.84
Navickas           9678Vardenis4.68
Petrauskas         9679Vardenis3.60
Kavaliauskas       9680Vardenis3.20
Jankauskas         9682Vardenis2.92
Petrauskas         9683Vardenis3.76
Butkus             9685Vardenis4.52
Butkus             9686Vardenis3.64
Ramanauskas        9688Vardenis3.16
Petrauskas         9690Vardenis4.00
Kavaliauskas       9691Vardenis2.76
Pranevicius        9692Vardenis3.40
Butkus             9693Vardenis4.48
Petrauskas         9696Vardenis3.96
Butkus             9697Vardenis2.36
Kavaliauskas       9698Vardenis2.52
Kavaliauskas       9699Vardenis3.56
Jankauskas         9702Vardenis2.92
Pranevicius        9711Vardenis4.36
Ramanauskas        9718Vardenis3.20
Vasiliauskas       9719Vardenis4.44
Jankauskas         9730Vardenis2.96
Ramanauskas        9737Vardenis3.32
Butkus             9738Vardenis3.48
Jankauskas         9739Vardenis3.20
Ramanauskas        9741Vardenis4.80
Jankauskas         9743Vardenis3.28
Jankauskas         9746Vardenis3.92
Jankauskas         9748Vardenis3.52
Petrauskas         9756Vardenis2.44
Ramanauskas        9757Vardenis3.60
Urbonas            9759Vardenis3.92
Jankauskas         9760Vardenis3.84
Jankauskas         9766Vardenis3.12
Vasiliauskas       9775Vardenis3.84
Urbonas            9776Vardenis4.04
Butkus             9779Vardenis4.56
Petrauskas         9781Vardenis4.12
Vasiliauskas       9783Vardenis3.16
Kavaliauskas       9785Vardenis4.88
Ramanauskas        9788Vardenis2.88
Vasiliauskas       9792Vardenis4.64
Petrauskas         9793Vardenis4.92
Kazlauskas         9795Vardenis4.60
Kazlauskas         9799Vardenis3.48
Vasiliauskas       9800Vardenis3.08
Navickas           9802Vardenis4.04
Urbonas            9805Vardenis4.44
Butkus             9807Vardenis2.28
Ramanauskas        9808Vardenis3.00
Kavaliauskas       9811Vardenis3.68
Jankauskas         9812Vardenis3.80
Jankauskas         9815Vardenis2.92
Vasiliauskas       9816Vardenis4.52
Vasiliauskas       9817Vardenis2.24
Pranevicius        9818Vardenis4.68
Pranevicius        9820Vardenis3.76
Vasiliauskas       9823Vardenis3.40
Jankauskas         9825Vardenis4.00
Pranevicius        9826Vardenis4.68
Pranevicius        9828Vardenis2.76
Petrauskas         9830Vardenis4.68
Urbonas            9832Vardenis3.24
Kazlauskas         9835Vardenis3.16
Kazlauskas         9837Vardenis2.92
Navickas           9840Vardenis4.24
Kavaliauskas       9842Vardenis3.76
Ramanauskas        9843Vardenis3.48
Kavaliauskas       9845Vardenis3.40
Kazlauskas         9849Vardenis4.40
Jankauskas         9852Vardenis4.76
Jankauskas         9857Vardenis2.68
Butkus             9858Vardenis4.68
Ramanauskas        9861Vardenis4.52
Kavaliauskas       9866Vardenis4.68
Kazlauskas         9876Vardenis3.40
Kazlauskas         9877Vardenis4.84
Urbonas            9879Vardenis2.84
Petrauskas         9882Vardenis3.52
Vasiliauskas       9884Vardenis4.64
Butkus             9885Vardenis3.48
Urbonas            9888Vardenis3.16
Kazlauskas         9892Vardenis3.08
Kazlauskas         9894Vardenis4.40
Jankauskas         9895Vardenis2.76
Jankauskas         9897Vardenis3.56
Pranevicius        9898Vardenis4.32
Jankauskas         9900Vardenis3.28
Petrauskas         9901Vardenis3.52
Jankauskas         9909Vardenis2.84
Urbonas            9914Vardenis2.96
Butkus             9919Vardenis4.44
Jankauskas         9920Vardenis2.12
Pranevicius        9923Vardenis3.24
Jankauskas         9926Vardenis4.60
Kavaliauskas       9929Vardenis3.52
Kavaliauskas       9934Vardenis3.68
Pranevicius        9935Vardenis3.64
Kavaliauskas       9936Vardenis3.80
Kavaliauskas       9944Vardenis4.56
Petrauskas         9945Vardenis3.40
Kavaliauskas       9950Vardenis4.20
Ramanauskas        9951Vardenis4.24
Butkus             9953Vardenis3.32
Vasiliauskas       9956Vardenis2.60
Pranevicius        9960Vardenis4.80
Petrauskas         9963Vardenis1.72
Jankauskas         9966Vardenis3.64
Urbonas            9970Vardenis3.28
Petrauskas         9973Vardenis3.16
Jankauskas         9976Vardenis3.04
Jankauskas         9980Vardenis4.96
Petrauskas         9981Vardenis4.56
Kavaliauskas       9985Vardenis4.84
Petrauskas         9987Vardenis4.60
Ramanauskas        9988Vardenis3.36
Vasiliauskas       9989Vardenis4.60
Petrauskas         9994Vardenis3.56
Vasiliauskas       9995Vardenis3.32
Kazlauskas         9997Vardenis3.32
