Pavarde            Vardas       Galutinis
Kazlauskas         33360Vardenis8.16
Ramanauskas        33361Vardenis6.36
Butkus             33362Vardenis7.24
Butkus             33363Vardenis8.80
Vasiliauskas       33364Vardenis6.08
Kavaliauskas       33368Vardenis5.96
Vasiliauskas       33370Vardenis5.32
Jankauskas         33376Vardenis8.08
Navickas           33380Vardenis8.36
Kazlauskas         33381Vardenis5.28
Butkus             33383Vardenis6.48
Pranevicius        33386Vardenis7.96
Butkus             33389Vardenis8.12
Pranevicius        33390Vardenis6.84
Urbonas            33392Vardenis5.16
Ramanauskas        33394Vardenis8.72
Urbonas            33396Vardenis7.48
Kavaliauskas       33397Vardenis6.12
Kavaliauskas       33398Vardenis6.84
Kazlauskas         33399Vardenis5.28
Urbonas            33402Vardenis7.28
Pranevicius        33404Vardenis5.00
Petrauskas         33405Vardenis6.72
Navickas           33406Vardenis5.16
Ramanauskas        33408Vardenis6.52
Vasiliauskas       33409Vardenis6.00
Ramanauskas        33411Vardenis6.16
Petrauskas         33412Vardenis7.40
Kavaliauskas       33413Vardenis6.48
Butkus             33414Vardenis5.88
Kavaliauskas       33415Vardenis7.16
Navickas           33416Vardenis6.64
Kazlauskas         33419Vardenis5.68
Urbonas            33420Vardenis6.28
Vasiliauskas       33421Vardenis8.08
Pranevicius        33424Vardenis7.88
Butkus             33425Vardenis5.20
Butkus             33426Vardenis6.28
Vasiliauskas       33427Vardenis5.32
Ramanauskas        33428Vardenis5.08
Pranevicius        33429Vardenis7.88
Petrauskas         33430Vardenis5.88
Jankauskas         33431Vardenis6.56
Vasiliauskas       33433Vardenis7.36
Kazlauskas         33434Vardenis6.92
Pranevicius        33437Vardenis6.40
Vasiliauskas       33441Vardenis8.80
Ramanauskas        33443Vardenis5.04
Navickas           33445Vardenis5.44
Butkus             33449Vardenis7.24
Petrauskas         33454Vardenis5.04
Petrauskas         33457Vardenis6.16
Butkus             33458Vardenis5.16
Navickas           33459Vardenis5.52
Navickas           33460Vardenis7.08
Kazlauskas         33461Vardenis6.36
Navickas           33463Vardenis5.20
Vasiliauskas       33464Vardenis8.20
Urbonas            33465Vardenis8.32
Kazlauskas         33466Vardenis7.68
Pranevicius        33467Vardenis7.24
Pranevicius        33469Vardenis5.44
Butkus             33472Vardenis6.00
Jankauskas         33473Vardenis7.32
Kazlauskas         33476Vardenis7.76
Navickas           33477Vardenis7.72
Ramanauskas        33478Vardenis6.36
Kazlauskas         33479Vardenis7.20
Ramanauskas        33480Vardenis5.60
Petrauskas         33481Vardenis5.64
Pranevicius        33483Vardenis7.76
Vasiliauskas       33484Vardenis5.44
Jankauskas         33485Vardenis5.80
Jankauskas         33487Vardenis6.40
Petrauskas         33488Vardenis6.00
Vasiliauskas       33490Vardenis5.08
Navickas           33493Vardenis6.16
Butkus             33494Vardenis5.84
Kazlauskas         33495Vardenis7.52
Urbonas            33496Vardenis7.76
Urbonas            33498Vardenis7.56
Vasiliauskas       33499Vardenis8.16
Vasiliauskas       33500Vardenis7.84
Urbonas            33509Vardenis6.64
Butkus             33510Vardenis5.60
Jankauskas         33511Vardenis6.08
Urbonas            33512Vardenis5.56
Pranevicius        33514Vardenis5.04
Kavaliauskas       33515Vardenis5.08
Petrauskas         33516Vardenis8.56
Petrauskas         33517Vardenis6.68
Butkus             33518Vardenis7.12
Pranevicius        33520Vardenis6.36
Petrauskas         33523Vardenis6.24
Vasiliauskas       33524Vardenis7.00
Navickas           33527Vardenis5.04
Jankauskas         33530Vardenis7.96
Petrauskas         33531Vardenis5.32
Urbonas            33532Vardenis7.36
Navickas           33533Vardenis8.64
Navickas           33534Vardenis8.12
Ramanauskas        33536Vardenis7.88
Kazlauskas         33537Vardenis5.40
Pranevicius        33539Vardenis5.84
Kavaliauskas       33540Vardenis5.28
Ramanauskas        33541Vardenis7.92
Vasiliauskas       33544Vardenis8.16
Ramanauskas        33545Vardenis7.28
Kavaliauskas       33548Vardenis5.00
Kazlauskas         33549Vardenis5.28
Ramanauskas        33552Vardenis6.64
Kavaliauskas       33553Vardenis8.72
Navickas           33555Vardenis7.00
Kavaliauskas       33557Vardenis5.56
Kavaliauskas       33558Vardenis7.40
Vasiliauskas       33563Vardenis8.56
Vasiliauskas       33564Vardenis7.72
Pranevicius        33567Vardenis8.16
Petrauskas         33568Vardenis6.04
Jankauskas         33569Vardenis7.68
Navickas           33579Vardenis5.36
Urbonas            33582Vardenis5.72
Vasiliauskas       33583Vardenis6.64
Navickas           33584Vardenis6.52
Navickas           33585Vardenis7.20
Vasiliauskas       33586Vardenis7.20
Jankauskas         33590Vardenis5.84
Vasiliauskas       33591Vardenis8.96
Jankauskas         33593Vardenis6.28
Kavaliauskas       33594Vardenis7.12
Jankauskas         33595Vardenis5.36
Navickas           33596Vardenis5.72
Petrauskas         33597Vardenis7.88
Urbonas            33599Vardenis6.84
Ramanauskas        33601Vardenis5.00
Navickas           33603Vardenis5.16
Ramanauskas        33604Vardenis7.04
Vasiliauskas       33605Vardenis7.32
Navickas           33606Vardenis8.08
Ramanauskas        33608Vardenis8.16
Petrauskas         33609Vardenis6.56
Ramanauskas        33610Vardenis7.36
Butkus             33611Vardenis5.16
Butkus             33614Vardenis6.36
Ramanauskas        33615Vardenis6.00
Kavaliauskas       33616Vardenis5.88
Jankauskas         33618Vardenis7.52
Butkus             33619Vardenis7.60
Ramanauskas        33620Vardenis6.08
Urbonas            33621Vardenis7.44
Kazlauskas         33622Vardenis7.00
Ramanauskas        33623Vardenis5.60
Butkus             33624Vardenis7.96
Urbonas            33625Vardenis5.32
Navickas           33626Vardenis8.20
Butkus             33628Vardenis5.52
Kazlauskas         33629Vardenis6.76
Vasiliauskas       33632Vardenis5.52
Ramanauskas        33634Vardenis6.20
Butkus             33636Vardenis6.92
Butkus             33637Vardenis6.48
Jankauskas         33638Vardenis5.48
Kavaliauskas       33640Vardenis7.48
Ramanauskas        33642Vardenis7.32
Kavaliauskas       33643Vardenis7.24
Jankauskas         33644Vardenis6.88
Navickas           33645Vardenis6.04
Petrauskas         33647Vardenis5.32
Urbonas            33648Vardenis8.32
Jankauskas         33649Vardenis6.12
Urbonas            33650Vardenis5.24
Butkus             33651Vardenis6.20
Ramanauskas        33652Vardenis8.08
Vasiliauskas       33653Vardenis8.00
Urbonas            33654Vardenis7.24
Navickas           33656Vardenis8.64
Ramanauskas        33658Vardenis6.68
Kavaliauskas       33659Vardenis6.96
Jankauskas         33661Vardenis7.20
Kavaliauskas       33663Vardenis8.40
Navickas           33664Vardenis5.32
Jankauskas         33665Vardenis7.12
Ramanauskas        33668Vardenis5.52
Vasiliauskas       33670Vardenis7.96
Pranevicius        33671Vardenis7.84
Kazlauskas         33672Vardenis7.04
Jankauskas         33673Vardenis7.12
Pranevicius        33675Vardenis8.48
Kavaliauskas       33676Vardenis7.84
Urbonas            33678Vardenis5.08
Navickas           33679Vardenis6.28
Navickas           33681Vardenis7.48
Kazlauskas         33682Vardenis6.72
Vasiliauskas       33684Vardenis6.72
Vasiliauskas       33686Vardenis6.88
Pranevicius        33687Vardenis9.12
Jankauskas         33688Vardenis7.36
Urbonas            33689Vardenis7.64
Ramanauskas        33690Vardenis8.48
Urbonas            33691Vardenis6.48
Navickas           33692Vardenis6.24
Ramanauskas        33693Vardenis7.92
Navickas           33694Vardenis5.84
Kavaliauskas       33697Vardenis5.84
Kavaliauskas       33700Vardenis7.80
Pranevicius        33701Vardenis5.72
Kazlauskas         33702Vardenis7.28
Petrauskas         33703Vardenis7.84
Navickas           33704Vardenis5.32
Vasiliauskas       33706Vardenis5.84
Butkus             33707Vardenis6.08
Jankauskas         33708Vardenis7.64
Pranevicius        33709Vardenis8.12
Pranevicius        33710Vardenis6.00
Pranevicius        33711Vardenis7.48
Vasiliauskas       33712Vardenis7.44
Butkus             33713Vardenis7.16
Urbonas            33714Vardenis7.64
Pranevicius        33716Vardenis8.32
Kazlauskas         33720Vardenis5.16
Jankauskas         33722Vardenis5.52
Jankauskas         33723Vardenis6.28
Ramanauskas        33724Vardenis5.64
Jankauskas         33725Vardenis6.16
Petrauskas         33726Vardenis6.04
Navickas           33727Vardenis5.32
Navickas           33730Vardenis7.52
Petrauskas         33733Vardenis5.80
Vasiliauskas       33738Vardenis7.04
Petrauskas         33739Vardenis5.12
Navickas           33741Vardenis7.60
Urbonas            33742Vardenis8.52
Butkus             33743Vardenis6.96
Vasiliauskas       33746Vardenis8.04
Pranevicius        33748Vardenis6.44
Pranevicius        33751Vardenis8.20
Kazlauskas         33752Vardenis6.72
Pranevicius        33754Vardenis5.36
Petrauskas         33757Vardenis6.44
Jankauskas         33761Vardenis5.64
Vasiliauskas       33762Vardenis5.00
Pranevicius        33764Vardenis5.84
Navickas           33765Vardenis5.48
Vasiliauskas       33766Vardenis5.56
Pranevicius        33767Vardenis6.56
Vasiliauskas       33769Vardenis6.80
Petrauskas         33773Vardenis8.56
Kazlauskas         33776Vardenis6.68
Butkus             33777Vardenis6.16
Butkus             33780Vardenis7.04
Kavaliauskas       33782Vardenis7.08
Kavaliauskas       33787Vardenis5.92
Butkus             33788Vardenis5.68
Kavaliauskas       33789Vardenis6.52
Navickas           33791Vardenis6.04
Petrauskas         33792Vardenis7.08
Ramanauskas        33793Vardenis5.16
Butkus             33794Vardenis7.76
Butkus             33799Vardenis7.08
Pranevicius        33800Vardenis5.40
Butkus             33801Vardenis7.44
Kavaliauskas       33803Vardenis5.56
Jankauskas         33804Vardenis7.28
Jankauskas         33805Vardenis6.12
Vasiliauskas       33806Vardenis7.84
Urbonas            33807Vardenis5.92
Kazlauskas         33812Vardenis5.84
Kavaliauskas       33814Vardenis5.84
Kazlauskas         33815Vardenis5.72
Jankauskas         33817Vardenis8.16
Butkus             33818Vardenis5.68
Butkus             33820Vardenis7.88
Kazlauskas         33823Vardenis5.52
Butkus             33824Vardenis6.12
Kavaliauskas       33826Vardenis6.72
Navickas           33827Vardenis7.28
Kavaliauskas       33829Vardenis7.92
Kazlauskas         33830Vardenis5.56
Petrauskas         33831Vardenis6.20
Butkus             33832Vardenis7.64
Navickas           33834Vardenis8.04
Petrauskas         33838Vardenis6.24
Navickas           33839Vardenis5.00
Navickas           33840Vardenis8.00
Kazlauskas         33842Vardenis7.64
Butkus             33847Vardenis6.20
Kavaliauskas       33853Vardenis6.44
Ramanauskas        33854Vardenis5.44
Jankauskas         33855Vardenis5.36
Jankauskas         33856Vardenis8.64
Urbonas            33858Vardenis6.20
Vasiliauskas       33859Vardenis7.28
Pranevicius        33860Vardenis6.96
Kazlauskas         33862Vardenis7.28
Kazlauskas         33863Vardenis9.28
Petrauskas         33864Vardenis5.56
Kazlauskas         33866Vardenis8.40
Ramanauskas        33868Vardenis6.00
Kavaliauskas       33870Vardenis6.60
Butkus             33872Vardenis6.60
Kavaliauskas       33873Vardenis6.76
Urbonas            33874Vardenis5.72
Navickas           33876Vardenis5.80
Jankauskas         33878Vardenis7.84
Kazlauskas         33879Vardenis7.24
Navickas           33882Vardenis8.04
Kavaliauskas       33885Vardenis5.80
Urbonas            33886Vardenis7.80
Jankauskas         33887Vardenis8.80
Butkus             33888Vardenis6.40
Vasiliauskas       33889Vardenis5.48
Vasiliauskas       33892Vardenis5.68
Kavaliauskas       33895Vardenis6.16
Petrauskas         33896Vardenis7.76
Urbonas            33897Vardenis7.12
Kazlauskas         33898Vardenis5.68
Urbonas            33900Vardenis7.08
Vasiliauskas       33901Vardenis7.16
Kazlauskas         33903Vardenis7.72
Pranevicius        33905Vardenis7.96
Pranevicius        33906Vardenis5.52
Urbonas            33907Vardenis5.84
Jankauskas         33908Vardenis7.92
Jankauskas         33909Vardenis5.60
Petrauskas         33910Vardenis5.24
Kazlauskas         33913Vardenis5.28
Kavaliauskas       33914Vardenis9.68
Butkus             33915Vardenis8.32
Kazlauskas         33916Vardenis5.32
Ramanauskas        33919Vardenis6.72
Urbonas            33921Vardenis7.84
Jankauskas         33925Vardenis7.32
Navickas           33926Vardenis7.12
Ramanauskas        33927Vardenis6.88
Kavaliauskas       33930Vardenis7.64
Kavaliauskas       33931Vardenis6.64
Jankauskas         33932Vardenis6.76
Vasiliauskas       33933Vardenis5.04
Petrauskas         33934Vardenis7.84
Navickas           33936Vardenis6.40
Kavaliauskas       33937Vardenis7.52
Urbonas            33938Vardenis8.16
Petrauskas         33939Vardenis5.16
Jankauskas         33941Vardenis6.60
Petrauskas         33942Vardenis6.28
Kazlauskas         33943Vardenis5.64
Ramanauskas        33946Vardenis6.28
Petrauskas         33947Vardenis6.36
Petrauskas         33950Vardenis5.04
Kazlauskas         33952Vardenis7.28
Jankauskas         33953Vardenis7.64
Jankauskas         33954Vardenis5.48
Urbonas            33955Vardenis7.88
Petrauskas         33956Vardenis6.00
Ramanauskas        33958Vardenis7.80
Vasiliauskas       33961Vardenis6.36
Petrauskas         33964Vardenis5.48
Ramanauskas        33966Vardenis7.84
Navickas           33967Vardenis8.48
Ramanauskas        33969Vardenis7.60
Pranevicius        33975Vardenis7.68
Butkus             33976Vardenis6.80
Navickas           33978Vardenis5.84
Kazlauskas         33979Vardenis8.88
Kazlauskas         33980Vardenis7.36
Navickas           33981Vardenis7.28
Navickas           33982Vardenis8.16
Pranevicius        33983Vardenis5.80
Butkus             33984Vardenis5.44
Pranevicius        33985Vardenis8.76
Petrauskas         33987Vardenis7.72
Pranevicius        33988Vardenis7.60
Kavaliauskas       33989Vardenis7.68
Petrauskas         33990Vardenis5.80
Petrauskas         33991Vardenis5.72
Urbonas            33992Vardenis5.08
Navickas           33993Vardenis6.08
Jankauskas         33994Vardenis6.40
Urbonas            33995Vardenis6.96
Pranevicius        33999Vardenis5.28
Kavaliauskas       34000Vardenis6.68
Urbonas            34001Vardenis7.60
Vasiliauskas       34002Vardenis6.04
Jankauskas         34003Vardenis7.20
Urbonas            34004Vardenis5.16
Urbonas            34005Vardenis6.36
Ramanauskas        34006Vardenis7.44
Kavaliauskas       34007Vardenis7.84
Ramanauskas        34008Vardenis5.96
Ramanauskas        34009Vardenis5.36
Kavaliauskas       34010Vardenis8.00
Kazlauskas         34011Vardenis7.48
Butkus             34012Vardenis5.44
Jankauskas         34013Vardenis7.56
Petrauskas         34014Vardenis7.80
Kavaliauskas       34015Vardenis7.40
Urbonas            34016Vardenis9.20
Kavaliauskas       34018Vardenis7.28
Vasiliauskas       34019Vardenis6.76
Petrauskas         34020Vardenis8.48
Jankauskas         34021Vardenis6.96
Ramanauskas        34022Vardenis6.08
Navickas           34025Vardenis5.72
Kazlauskas         34027Vardenis5.12
Jankauskas         34032Vardenis8.08
Butkus             34034Vardenis6.48
Urbonas            34036Vardenis5.12
Navickas           34038Vardenis8.20
Jankauskas         34039Vardenis7.04
Ramanauskas        34041Vardenis8.16
Jankauskas         34042Vardenis6.08
Ramanauskas        34043Vardenis7.24
Kavaliauskas       34044Vardenis7.80
Butkus             34045Vardenis6.60
Jankauskas         34046Vardenis5.88
Pranevicius        34048Vardenis7.52
Jankauskas         34049Vardenis7.68
Kavaliauskas       34050Vardenis5.64
Vasiliauskas       34054Vardenis5.76
Urbonas            34055Vardenis6.08
Urbonas            34056Vardenis5.60
Jankauskas         34057Vardenis7.12
Butkus             34058Vardenis5.96
Ramanauskas        34061Vardenis6.04
Butkus             34062Vardenis5.16
Navickas           34064Vardenis7.04
Navickas           34069Vardenis7.28
Vasiliauskas       34070Vardenis7.80
Vasiliauskas       34074Vardenis5.80
Kazlauskas         34076Vardenis6.36
Petrauskas         34078Vardenis6.20
Ramanauskas        34080Vardenis5.52
Vasiliauskas       34081Vardenis7.20
Petrauskas         34083Vardenis7.40
Butkus             34088Vardenis5.48
Vasiliauskas       34091Vardenis5.08
Kavaliauskas       34092Vardenis7.68
Butkus             34094Vardenis5.48
Vasiliauskas       34095Vardenis6.44
Kazlauskas         34097Vardenis5.96
Urbonas            34099Vardenis7.44
Petrauskas         34100Vardenis6.12
Kazlauskas         34106Vardenis7.48
Kazlauskas         34108Vardenis7.80
